index,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,UTILITY_AVAIL,MZZONE,SALES_PRICE,PROPERTY_AGE,BUILDTYPE_commercial,BUILDTYPE_house,BUILDTYPE_others,AREA_INT_SQFT,AREA_N_ROOM
2008-11-06,P07448,7.0,1575.0,172.0,4.0,1.0,0.0,1965-11-17,3.0,5.0,10002210.0,42.97056810403833,0.0,1.0,0.0,11025.0,28.0
2008-11-07,P07444,2.0,1212.0,48.0,4.0,3.0,0.0,1984-11-13,3.0,4.0,8958560.0,23.983572895277206,0.0,1.0,0.0,2424.0,8.0
2008-11-08,P07437,2.0,667.0,85.0,2.0,3.0,1.0,1972-11-17,2.0,3.0,7393940.0,35.97535934291581,0.0,0.0,1.0,1334.0,4.0
2008-11-09,P07434,2.0,1134.0,133.0,3.0,1.0,1.0,1993-11-13,2.0,5.0,9685425.0,14.989733059548255,0.0,1.0,0.0,2268.0,6.0
2008-11-10,P07430,4.0,2438.0,105.0,6.0,4.0,1.0,1996-11-13,2.0,4.0,19369040.0,11.991786447638603,1.0,0.0,0.0,9752.0,24.0
2008-11-11,P07428,3.0,840.0,56.0,3.0,1.0,0.0,1987-11-17,1.0,6.0,8595550.0,20.985626283367555,0.0,0.0,1.0,2520.0,9.0
2008-11-12,P07427,5.0,1966.0,168.0,5.0,2.0,1.0,1959-11-25,4.0,6.0,11333130.0,48.96646132785763,0.0,1.0,0.0,9830.0,25.0
2008-11-13,P07425,5.0,1607.0,119.0,4.0,4.0,0.0,1954-11-27,1.0,4.0,8528780.0,53.96303901437371,0.0,0.0,1.0,8035.0,20.0
2008-11-14,P07424,3.0,931.0,58.0,3.0,3.0,0.0,1972-11-23,3.0,6.0,7520800.0,35.97535934291581,0.0,1.0,0.0,2793.0,9.0
2008-11-15,P07484,3.0,1188.0,9.0,3.0,5.0,0.0,2003-10-28,1.0,4.0,9797510.0,5.0513347022587265,0.0,0.0,1.0,3564.0,9.0
2008-11-16,P07483,3.0,1187.0,151.0,3.0,1.0,0.0,2000-10-28,4.0,5.0,8342600.0,8.05201916495551,0.0,1.0,0.0,3561.0,9.0
2008-11-17,P07479,3.0,733.0,156.0,2.0,5.0,0.0,1985-11-02,4.0,4.0,7319850.0,23.041752224503764,0.0,1.0,0.0,2199.0,6.0
2008-11-18,P07419,2.0,876.0,99.0,3.0,5.0,1.0,1991-11-23,1.0,3.0,7945255.0,16.98836413415469,0.0,0.0,1.0,1752.0,6.0
2008-11-19,P07414,3.0,987.0,163.0,3.0,1.0,1.0,1989-11-24,3.0,6.0,9963440.0,18.986995208761122,0.0,0.0,1.0,2961.0,9.0
2008-11-20,P07408,4.0,1614.0,78.0,4.0,2.0,0.0,1995-11-24,3.0,5.0,10282340.0,12.991101984941821,0.0,0.0,1.0,6456.0,16.0
2008-11-21,P07406,4.0,2340.0,88.0,6.0,2.0,1.0,1987-11-27,2.0,5.0,12041420.0,20.985626283367555,0.0,1.0,0.0,9360.0,24.0
2008-11-22,P07404,2.0,1016.0,24.0,3.0,3.0,0.0,1972-12-01,1.0,4.0,7041840.0,35.97535934291581,0.0,1.0,0.0,2032.0,6.0
2008-11-23,P07458,2.0,1072.0,152.0,3.0,5.0,0.0,1968-11-13,4.0,6.0,10280800.0,40.02737850787132,0.0,0.0,1.0,2144.0,6.0
2008-11-24,P07401,6.0,1889.0,118.0,5.0,4.0,1.0,1974-12-03,4.0,5.0,13041980.0,33.97672826830938,0.0,1.0,0.0,11334.0,30.0
2008-11-25,P07397,2.0,1030.0,52.0,3.0,3.0,0.0,1987-12-01,4.0,1.0,5743315.0,20.985626283367555,0.0,1.0,0.0,2060.0,6.0
2008-11-26,P07395,3.0,913.0,185.0,3.0,5.0,0.0,1986-12-02,1.0,4.0,6685100.0,21.984941820670773,0.0,1.0,0.0,2739.0,9.0
2008-11-27,P07391,3.0,989.0,1.0,3.0,5.0,0.0,2002-11-29,4.0,5.0,9315900.0,5.9958932238193015,0.0,1.0,0.0,2967.0,9.0
2008-11-28,P07388,3.0,722.0,148.0,2.0,2.0,1.0,1981-12-05,1.0,4.0,6888450.0,26.981519507186857,0.0,1.0,0.0,2166.0,6.0
2008-11-29,P07387,4.0,1304.0,199.0,3.0,3.0,1.0,1998-12-02,3.0,4.0,8718400.0,9.99315537303217,0.0,1.0,0.0,5216.0,12.0
2008-11-30,P07435,2.0,1217.0,125.0,4.0,5.0,0.0,1969-11-19,3.0,5.0,14908785.0,39.030800821355236,1.0,0.0,0.0,2434.0,8.0
2008-12-01,P07432,4.0,1507.0,54.0,4.0,4.0,1.0,1989-11-15,4.0,4.0,13538580.0,19.044490075290895,1.0,0.0,0.0,6028.0,16.0
2008-12-02,P07381,4.0,1726.0,112.0,4.0,5.0,0.0,1980-12-09,2.0,6.0,14990160.0,27.980835044490075,1.0,0.0,0.0,6904.0,16.0
2008-12-03,P07380,4.0,1884.0,18.0,5.0,3.0,0.0,1995-12-07,3.0,5.0,10499460.0,12.991101984941821,0.0,1.0,0.0,7536.0,20.0
2008-12-04,P07377,4.0,1778.0,92.0,5.0,2.0,0.0,2001-12-06,4.0,5.0,10567300.0,6.995208761122519,0.0,0.0,1.0,7112.0,20.0
2008-12-05,P07371,3.0,1138.0,36.0,3.0,3.0,0.0,2000-12-07,4.0,6.0,14414800.0,7.994524298425736,1.0,0.0,0.0,3414.0,9.0
2008-12-06,P07370,3.0,1045.0,172.0,3.0,1.0,1.0,1976-12-14,4.0,5.0,9480000.0,31.978097193702943,0.0,1.0,0.0,3135.0,9.0
2008-12-07,P07367,7.0,1597.0,170.0,4.0,2.0,1.0,1992-12-11,1.0,5.0,12654180.0,15.989048596851472,0.0,0.0,1.0,11179.0,28.0
2008-12-08,P07363,2.0,753.0,55.0,2.0,5.0,1.0,1999-12-11,2.0,3.0,8728635.0,8.993839835728952,0.0,0.0,1.0,1506.0,4.0
2008-12-09,P07360,4.0,1366.0,3.0,4.0,5.0,0.0,1980-12-16,4.0,6.0,9808360.0,27.980835044490075,0.0,1.0,0.0,5464.0,16.0
2008-12-10,P07358,3.0,1269.0,0.0,4.0,2.0,0.0,1969-12-20,4.0,4.0,8350380.0,38.97330595482546,0.0,0.0,1.0,3807.0,12.0
2008-12-11,P07354,3.0,892.0,155.0,3.0,5.0,1.0,1976-12-19,1.0,5.0,8568240.0,31.978097193702943,0.0,0.0,1.0,2676.0,9.0
2008-12-12,P07353,3.0,1124.0,141.0,3.0,4.0,0.0,1968-12-22,3.0,4.0,8243880.0,39.97262149212868,0.0,0.0,1.0,3372.0,9.0
2008-12-13,P07346,3.0,931.0,96.0,3.0,3.0,1.0,1986-12-19,1.0,5.0,9185970.0,21.984941820670773,0.0,0.0,1.0,2793.0,9.0
2008-12-14,P07342,2.0,962.0,15.0,3.0,3.0,0.0,1997-12-17,1.0,1.0,6374265.0,10.992470910335387,0.0,0.0,1.0,1924.0,6.0
2008-12-15,P07340,7.0,1688.0,171.0,4.0,1.0,1.0,2000-12-17,3.0,6.0,12872810.0,7.994524298425736,0.0,1.0,0.0,11816.0,28.0
2008-12-16,P07337,6.0,1774.0,130.0,4.0,4.0,1.0,2001-12-18,4.0,5.0,13553740.0,6.995208761122519,0.0,1.0,0.0,10644.0,24.0
2008-12-17,P07334,5.0,1693.0,145.0,4.0,4.0,1.0,1955-12-31,3.0,6.0,15495760.0,52.9637234770705,1.0,0.0,0.0,8465.0,20.0
2008-12-18,P07332,3.0,904.0,98.0,3.0,2.0,0.0,1975-12-27,3.0,4.0,7831830.0,32.97741273100616,0.0,0.0,1.0,2712.0,9.0
2008-12-19,P07330,6.0,1618.0,158.0,4.0,4.0,1.0,1980-12-26,2.0,4.0,11040310.0,27.980835044490075,0.0,1.0,0.0,9708.0,24.0
2008-12-20,P07323,2.0,835.0,17.0,3.0,1.0,1.0,1973-12-29,4.0,2.0,10525625.0,34.97604380561259,1.0,0.0,0.0,1670.0,6.0
2008-12-21,P07317,5.0,1680.0,24.0,4.0,2.0,1.0,2001-12-23,1.0,1.0,7418190.0,6.995208761122519,0.0,1.0,0.0,8400.0,20.0
2008-12-22,P07382,4.0,2443.0,130.0,6.0,5.0,1.0,1996-12-05,3.0,5.0,14521700.0,12.046543463381246,0.0,0.0,1.0,9772.0,24.0
2008-12-23,P07314,5.0,1884.0,142.0,5.0,2.0,0.0,1958-01-05,2.0,2.0,6860970.0,50.965092402464066,0.0,1.0,0.0,9420.0,25.0
2008-12-24,P07311,3.0,1192.0,60.0,3.0,1.0,0.0,1988-12-29,3.0,4.0,7363600.0,19.98631074606434,0.0,1.0,0.0,3576.0,9.0
2008-12-25,P07304,2.0,987.0,78.0,3.0,1.0,0.0,2003-12-27,3.0,2.0,5950375.0,4.996577686516085,0.0,1.0,0.0,1974.0,6.0
2008-12-26,P07299,5.0,1569.0,40.0,4.0,1.0,1.0,2002-12-28,2.0,1.0,8937320.0,5.9958932238193015,0.0,0.0,1.0,7845.0,20.0
2008-12-27,P07297,3.0,1068.0,194.0,3.0,1.0,0.0,2004-12-28,1.0,6.0,13426800.0,3.997262149212868,1.0,0.0,0.0,3204.0,9.0
2008-12-28,P07293,2.0,1022.0,129.0,3.0,5.0,0.0,1998-12-31,3.0,4.0,9036250.0,9.99315537303217,0.0,1.0,0.0,2044.0,6.0
2008-12-29,P07366,4.0,2158.0,118.0,5.0,2.0,0.0,1979-12-16,3.0,4.0,9753980.0,29.037645448323065,0.0,1.0,0.0,8632.0,20.0
2008-12-30,P07283,2.0,655.0,25.0,2.0,2.0,0.0,1973-01-08,1.0,4.0,7924640.0,35.97535934291581,1.0,0.0,0.0,1310.0,4.0
2008-12-31,P07277,3.0,740.0,155.0,2.0,2.0,0.0,1997-01-03,4.0,5.0,8052400.0,11.991786447638603,0.0,0.0,1.0,2220.0,6.0
2009-01-01,P07272,3.0,705.0,110.0,2.0,5.0,0.0,1991-01-06,4.0,5.0,7495700.0,17.987679671457904,0.0,1.0,0.0,2115.0,6.0
2009-01-02,P07350,4.0,1324.0,85.0,3.0,4.0,1.0,1983-12-20,2.0,5.0,8962700.0,25.037645448323065,0.0,1.0,0.0,5296.0,12.0
2009-01-03,P07270,4.0,2439.0,41.0,6.0,1.0,1.0,2002-01-05,4.0,5.0,13774720.0,6.995208761122519,0.0,0.0,1.0,9756.0,24.0
2009-01-04,P07266,2.0,789.0,117.0,2.0,3.0,0.0,1971-01-14,4.0,1.0,8098070.0,37.973990417522245,1.0,0.0,0.0,1578.0,4.0
2009-01-05,P07263,4.0,1485.0,77.0,4.0,2.0,0.0,1998-01-08,4.0,4.0,8195220.0,10.992470910335387,0.0,1.0,0.0,5940.0,16.0
2009-01-06,P07250,5.0,1634.0,50.0,4.0,1.0,0.0,1957-01-19,1.0,1.0,6435890.0,51.964407939767284,0.0,1.0,0.0,8170.0,20.0
2009-01-07,P07248,3.0,1072.0,77.0,3.0,2.0,0.0,1992-01-12,3.0,4.0,7775990.0,16.98836413415469,0.0,0.0,1.0,3216.0,9.0
2009-01-08,P07245,3.0,858.0,32.0,3.0,1.0,1.0,1985-01-14,2.0,5.0,7543400.0,23.983572895277206,0.0,1.0,0.0,2574.0,9.0
2009-01-09,P07241,6.0,1689.0,48.0,4.0,4.0,0.0,1981-01-16,4.0,6.0,13454780.0,27.980835044490075,0.0,0.0,1.0,10134.0,24.0
2009-01-10,P07239,4.0,1653.0,27.0,4.0,4.0,1.0,2004-01-12,3.0,5.0,11222760.0,4.996577686516085,0.0,0.0,1.0,6612.0,16.0
2009-01-11,P07319,7.0,1585.0,199.0,4.0,3.0,0.0,1972-12-30,1.0,5.0,17556170.0,36.03285420944559,1.0,0.0,0.0,11095.0,28.0
2009-01-12,P07233,2.0,690.0,115.0,2.0,5.0,1.0,2000-01-15,4.0,2.0,7486235.0,8.993839835728952,0.0,0.0,1.0,1380.0,4.0
2009-01-13,P07231,5.0,1754.0,166.0,4.0,4.0,1.0,1991-01-18,2.0,6.0,16882760.0,17.987679671457904,1.0,0.0,0.0,8770.0,20.0
2009-01-14,P07228,5.0,1568.0,109.0,4.0,2.0,0.0,1979-01-22,2.0,1.0,6361850.0,29.97946611909651,0.0,0.0,1.0,7840.0,20.0
2009-01-15,P07225,3.0,1064.0,68.0,3.0,3.0,1.0,1973-01-24,4.0,6.0,13216400.0,35.97535934291581,1.0,0.0,0.0,3192.0,9.0
2009-01-16,P07224,4.0,2256.0,39.0,6.0,1.0,0.0,1985-01-22,3.0,4.0,10538280.0,23.983572895277206,0.0,1.0,0.0,9024.0,24.0
2009-01-17,P07221,4.0,2322.0,40.0,6.0,2.0,0.0,1999-01-20,4.0,4.0,17790400.0,9.99315537303217,1.0,0.0,0.0,9288.0,24.0
2009-01-18,P07217,3.0,704.0,43.0,2.0,3.0,0.0,1994-01-22,4.0,6.0,8209450.0,14.989733059548255,0.0,1.0,0.0,2112.0,6.0
2009-01-19,P07212,2.0,1289.0,70.0,4.0,4.0,0.0,1969-01-29,4.0,4.0,14634500.0,39.97262149212868,1.0,0.0,0.0,2578.0,8.0
2009-01-20,P07211,7.0,1989.0,46.0,5.0,2.0,0.0,1972-01-30,1.0,5.0,12677940.0,36.97467488021903,0.0,1.0,0.0,13923.0,35.0
2009-01-21,P07209,6.0,1908.0,164.0,5.0,5.0,0.0,1989-01-26,4.0,4.0,12114050.0,19.98631074606434,0.0,1.0,0.0,11448.0,30.0
2009-01-22,P07207,4.0,1865.0,103.0,5.0,2.0,0.0,1991-01-27,4.0,4.0,9859360.0,17.987679671457904,0.0,1.0,0.0,7460.0,20.0
2009-01-23,P07200,3.0,1197.0,29.0,3.0,2.0,0.0,1981-01-30,1.0,6.0,8416200.0,27.980835044490075,0.0,1.0,0.0,3591.0,9.0
2009-01-24,P07196,3.0,897.0,178.0,3.0,1.0,0.0,1989-01-29,4.0,4.0,7022890.0,19.98631074606434,0.0,0.0,1.0,2691.0,9.0
2009-01-25,P07192,4.0,2101.0,76.0,5.0,5.0,1.0,1994-01-29,4.0,6.0,12732100.0,14.989733059548255,0.0,1.0,0.0,8404.0,20.0
2009-01-26,P07183,3.0,1167.0,110.0,3.0,4.0,1.0,1972-02-05,4.0,4.0,9553540.0,36.97467488021903,0.0,0.0,1.0,3501.0,9.0
2009-01-27,P07178,2.0,805.0,63.0,3.0,5.0,1.0,1982-02-03,4.0,3.0,8934405.0,26.981519507186857,0.0,0.0,1.0,1610.0,6.0
2009-01-28,P07176,5.0,1581.0,64.0,4.0,3.0,0.0,1975-02-06,2.0,1.0,7145230.0,33.97672826830938,0.0,0.0,1.0,7905.0,20.0
2009-01-29,P07174,2.0,1066.0,197.0,3.0,5.0,0.0,1971-02-08,4.0,3.0,12063670.0,37.973990417522245,1.0,0.0,0.0,2132.0,6.0
2009-01-30,P07170,2.0,1001.0,58.0,3.0,4.0,1.0,1972-02-09,4.0,5.0,10533755.0,36.97467488021903,0.0,0.0,1.0,2002.0,6.0
2009-01-31,P07169,4.0,1401.0,100.0,4.0,1.0,0.0,1989-02-05,2.0,4.0,7410200.0,19.98631074606434,0.0,1.0,0.0,5604.0,16.0
2009-02-01,P07165,2.0,1128.0,28.0,3.0,5.0,1.0,1993-02-05,4.0,4.0,15093640.0,15.989048596851472,1.0,0.0,0.0,2256.0,6.0
2009-02-02,P07164,6.0,1664.0,138.0,4.0,4.0,0.0,1980-02-10,4.0,5.0,19147580.0,28.980150581793293,1.0,0.0,0.0,9984.0,24.0
2009-02-03,P07163,7.0,1621.0,101.0,4.0,3.0,0.0,1964-02-15,4.0,6.0,12899530.0,44.969199178644764,0.0,0.0,1.0,11347.0,28.0
2009-02-04,P07161,4.0,2263.0,87.0,6.0,1.0,0.0,1996-02-08,4.0,5.0,11050660.0,12.991101984941821,0.0,1.0,0.0,9052.0,24.0
2009-02-05,P07159,3.0,777.0,27.0,2.0,5.0,1.0,1987-02-11,4.0,4.0,8570300.0,21.984941820670773,0.0,1.0,0.0,2331.0,6.0
2009-02-06,P07155,7.0,1773.0,166.0,4.0,5.0,1.0,1974-02-15,2.0,4.0,19467250.0,34.97604380561259,1.0,0.0,0.0,12411.0,28.0
2009-02-07,P07147,5.0,1599.0,65.0,4.0,5.0,1.0,1978-02-15,2.0,1.0,7989570.0,30.978781656399725,0.0,0.0,1.0,7995.0,20.0
2009-02-08,P07144,3.0,771.0,3.0,2.0,4.0,1.0,2001-02-10,1.0,4.0,7542800.0,7.994524298425736,0.0,1.0,0.0,2313.0,6.0
2009-02-09,P07140,2.0,691.0,182.0,2.0,3.0,0.0,1983-02-16,1.0,3.0,5125790.0,25.982203969883642,0.0,1.0,0.0,1382.0,4.0
2009-02-10,P07137,7.0,1512.0,163.0,4.0,3.0,1.0,1972-02-20,4.0,5.0,11356690.0,36.97467488021903,0.0,1.0,0.0,10584.0,28.0
2009-02-11,P07135,3.0,816.0,6.0,3.0,4.0,1.0,1974-02-20,2.0,5.0,7375050.0,34.97604380561259,0.0,1.0,0.0,2448.0,9.0
2009-02-12,P07129,2.0,1061.0,75.0,3.0,5.0,0.0,1978-02-20,2.0,5.0,9410965.0,30.978781656399725,0.0,1.0,0.0,2122.0,6.0
2009-02-13,P07127,7.0,1810.0,128.0,5.0,4.0,0.0,2002-02-15,2.0,6.0,20441490.0,6.995208761122519,1.0,0.0,0.0,12670.0,35.0
2009-02-14,P07125,6.0,1530.0,111.0,4.0,4.0,1.0,1989-02-19,3.0,6.0,13208200.0,19.98631074606434,0.0,1.0,0.0,9180.0,24.0
2009-02-15,P07124,3.0,780.0,41.0,2.0,5.0,0.0,1982-02-22,2.0,6.0,7685050.0,26.981519507186857,0.0,0.0,1.0,2340.0,6.0
2009-02-16,P07121,3.0,1054.0,143.0,3.0,1.0,0.0,1972-02-26,3.0,6.0,9449730.0,36.97467488021903,0.0,0.0,1.0,3162.0,9.0
2009-02-17,P07117,3.0,1170.0,126.0,3.0,3.0,1.0,1994-02-21,2.0,4.0,10250150.0,14.989733059548255,0.0,0.0,1.0,3510.0,9.0
2009-02-18,P07116,4.0,2335.0,142.0,6.0,3.0,1.0,1993-02-22,3.0,4.0,18758320.0,15.989048596851472,1.0,0.0,0.0,9340.0,24.0
2009-02-19,P07113,6.0,1899.0,102.0,5.0,1.0,1.0,1968-03-01,1.0,4.0,12957140.0,40.9719370294319,0.0,0.0,1.0,11394.0,30.0
2009-02-20,P07110,2.0,1152.0,75.0,3.0,3.0,0.0,1997-02-23,2.0,6.0,9863280.0,11.991786447638603,0.0,0.0,1.0,2304.0,6.0
2009-02-21,P07109,4.0,2145.0,70.0,5.0,5.0,0.0,1987-02-27,2.0,5.0,17357440.0,21.984941820670773,1.0,0.0,0.0,8580.0,20.0
2009-02-22,P07107,5.0,1725.0,177.0,4.0,2.0,1.0,1978-03-02,4.0,4.0,9767120.0,30.978781656399725,0.0,1.0,0.0,8625.0,20.0
2009-02-23,P07156,4.0,1997.0,135.0,5.0,2.0,1.0,1999-02-09,4.0,6.0,12867540.0,10.039698836413416,0.0,0.0,1.0,7988.0,20.0
2009-02-24,P07153,2.0,657.0,177.0,2.0,5.0,0.0,1994-02-10,1.0,1.0,4937025.0,15.039014373716633,0.0,1.0,0.0,1314.0,4.0
2009-02-25,P07102,3.0,834.0,10.0,3.0,3.0,0.0,1988-03-02,2.0,5.0,7139330.0,20.985626283367555,0.0,0.0,1.0,2502.0,9.0
2009-02-26,P07097,3.0,984.0,51.0,3.0,1.0,0.0,1970-03-08,4.0,5.0,8614330.0,38.97330595482546,0.0,0.0,1.0,2952.0,9.0
2009-02-27,P07096,7.0,1858.0,36.0,5.0,4.0,1.0,1974-03-08,1.0,6.0,21185700.0,34.97604380561259,1.0,0.0,0.0,13006.0,35.0
2009-02-28,P07094,6.0,1780.0,27.0,4.0,3.0,1.0,1977-03-08,4.0,6.0,13709340.0,31.978097193702943,0.0,1.0,0.0,10680.0,24.0
2009-03-01,P07088,5.0,1951.0,149.0,5.0,5.0,0.0,1966-03-12,3.0,5.0,10252060.0,42.97056810403833,0.0,1.0,0.0,9755.0,25.0
2009-03-02,P07085,3.0,1148.0,116.0,3.0,4.0,0.0,1986-03-08,3.0,5.0,8689650.0,22.98425735797399,0.0,1.0,0.0,3444.0,9.0
2009-03-03,P07079,5.0,1727.0,73.0,4.0,3.0,1.0,1976-03-11,1.0,1.0,8269610.0,32.97741273100616,0.0,1.0,0.0,8635.0,20.0
2009-03-04,P07078,4.0,1507.0,76.0,4.0,4.0,1.0,1985-03-10,2.0,5.0,9622080.0,23.983572895277206,0.0,1.0,0.0,6028.0,16.0
2009-03-05,P07069,2.0,746.0,36.0,2.0,5.0,1.0,1996-03-08,4.0,4.0,8453795.0,12.991101984941821,0.0,1.0,0.0,1492.0,4.0
2009-03-06,P07128,4.0,1636.0,85.0,4.0,5.0,0.0,1979-02-21,3.0,5.0,9358400.0,30.036960985626283,0.0,1.0,0.0,6544.0,16.0
2009-03-07,P07066,3.0,1163.0,3.0,3.0,1.0,1.0,1978-03-15,2.0,6.0,10471560.0,30.978781656399725,0.0,0.0,1.0,3489.0,9.0
2009-03-08,P07058,3.0,1122.0,33.0,3.0,5.0,0.0,1985-03-14,1.0,4.0,8015800.0,23.983572895277206,0.0,1.0,0.0,3366.0,9.0
2009-03-09,P07054,4.0,1834.0,70.0,5.0,5.0,1.0,1983-03-16,2.0,5.0,10892720.0,25.982203969883642,0.0,1.0,0.0,7336.0,20.0
2009-03-10,P07049,4.0,1719.0,96.0,4.0,1.0,1.0,1999-03-13,2.0,6.0,10622400.0,9.99315537303217,0.0,1.0,0.0,6876.0,16.0
2009-03-11,P07047,6.0,1628.0,63.0,4.0,5.0,0.0,1997-03-14,1.0,4.0,10688640.0,11.991786447638603,0.0,1.0,0.0,9768.0,24.0
2009-03-12,P07042,3.0,992.0,195.0,3.0,4.0,0.0,1988-03-17,3.0,5.0,8611350.0,20.985626283367555,0.0,1.0,0.0,2976.0,9.0
2009-03-13,P07039,2.0,1003.0,49.0,3.0,5.0,1.0,1983-03-20,1.0,2.0,12344390.0,25.982203969883642,1.0,0.0,0.0,2006.0,6.0
2009-03-14,P07034,5.0,1881.0,169.0,5.0,2.0,0.0,1968-03-24,2.0,4.0,14495770.0,40.9719370294319,1.0,0.0,0.0,9405.0,25.0
2009-03-15,P07033,3.0,953.0,32.0,3.0,5.0,0.0,1991-03-20,3.0,5.0,8801100.0,17.987679671457904,0.0,1.0,0.0,2859.0,9.0
2009-03-16,P07103,3.0,987.0,90.0,3.0,2.0,1.0,1998-02-28,1.0,4.0,11541050.0,11.044490075290897,1.0,0.0,0.0,2961.0,9.0
2009-03-17,P07029,6.0,1836.0,39.0,5.0,3.0,0.0,1975-03-26,2.0,4.0,19296480.0,33.97672826830938,1.0,0.0,0.0,11016.0,30.0
2009-03-18,P07028,4.0,1874.0,91.0,5.0,2.0,1.0,1988-03-23,2.0,5.0,10607620.0,20.985626283367555,0.0,1.0,0.0,7496.0,20.0
2009-03-19,P07025,2.0,1027.0,74.0,3.0,3.0,0.0,1991-03-24,3.0,1.0,6816270.0,17.987679671457904,0.0,1.0,0.0,2054.0,6.0
2009-03-20,P07022,5.0,1843.0,149.0,5.0,1.0,0.0,1980-03-27,1.0,3.0,9635530.0,28.980150581793293,0.0,0.0,1.0,9215.0,25.0
2009-03-21,P07020,2.0,1100.0,135.0,3.0,1.0,1.0,1976-03-29,4.0,6.0,10252895.0,32.97741273100616,0.0,0.0,1.0,2200.0,6.0
2009-03-22,P07019,4.0,1730.0,85.0,4.0,5.0,0.0,1998-03-25,4.0,5.0,14944220.0,10.992470910335387,1.0,0.0,0.0,6920.0,16.0
2009-03-23,P07016,4.0,1778.0,91.0,5.0,2.0,1.0,2002-03-25,2.0,5.0,11177540.0,6.995208761122519,0.0,1.0,0.0,7112.0,20.0
2009-03-24,P07012,5.0,1786.0,37.0,4.0,3.0,1.0,1998-03-27,2.0,6.0,17240870.0,10.992470910335387,1.0,0.0,0.0,8930.0,20.0
2009-03-25,P07011,4.0,1300.0,97.0,3.0,5.0,1.0,1994-03-29,2.0,6.0,13669300.0,14.989733059548255,1.0,0.0,0.0,5200.0,12.0
2009-03-26,P07009,2.0,884.0,161.0,3.0,4.0,1.0,1986-04-01,2.0,6.0,9426345.0,22.98425735797399,0.0,0.0,1.0,1768.0,6.0
2009-03-27,P07005,5.0,1673.0,125.0,4.0,4.0,1.0,1969-04-06,4.0,4.0,10847450.0,39.97262149212868,0.0,0.0,1.0,8365.0,20.0
2009-03-28,P06999,3.0,762.0,133.0,2.0,2.0,1.0,1990-04-02,4.0,5.0,9000790.0,18.986995208761122,0.0,0.0,1.0,2286.0,6.0
2009-03-29,P06994,3.0,1199.0,56.0,3.0,1.0,0.0,1969-04-08,4.0,5.0,7759200.0,39.97262149212868,0.0,1.0,0.0,3597.0,9.0
2009-03-30,P06990,4.0,1723.0,86.0,4.0,2.0,0.0,1986-04-05,4.0,5.0,9160860.0,22.98425735797399,0.0,1.0,0.0,6892.0,16.0
2009-03-31,P06984,3.0,1294.0,31.0,4.0,5.0,0.0,2004-04-01,3.0,4.0,8782150.0,4.996577686516085,0.0,1.0,0.0,3882.0,12.0
2009-04-01,P06978,2.0,953.0,63.0,3.0,1.0,1.0,1986-04-07,2.0,3.0,8233645.0,22.98425735797399,0.0,0.0,1.0,1906.0,6.0
2009-04-02,P06972,3.0,811.0,39.0,3.0,5.0,0.0,1970-04-12,1.0,6.0,10890050.0,38.97330595482546,1.0,0.0,0.0,2433.0,9.0
2009-04-03,P06964,5.0,1824.0,187.0,5.0,4.0,0.0,1976-04-11,3.0,3.0,8549060.0,32.97741273100616,0.0,1.0,0.0,9120.0,25.0
2009-04-04,P06962,2.0,927.0,29.0,3.0,3.0,1.0,1991-04-09,1.0,1.0,10889570.0,17.987679671457904,1.0,0.0,0.0,1854.0,6.0
2009-04-05,P07031,5.0,1853.0,73.0,5.0,5.0,0.0,2000-03-17,2.0,4.0,10017780.0,9.051334702258726,0.0,0.0,1.0,9265.0,25.0
2009-04-06,P06959,4.0,2278.0,54.0,6.0,5.0,1.0,1992-04-10,3.0,5.0,12527740.0,16.98836413415469,0.0,1.0,0.0,9112.0,24.0
2009-04-07,P06957,4.0,1673.0,47.0,4.0,5.0,1.0,1992-04-11,2.0,6.0,16280140.0,16.98836413415469,1.0,0.0,0.0,6692.0,16.0
2009-04-08,P06954,2.0,1285.0,96.0,4.0,5.0,0.0,1982-04-15,1.0,1.0,11955405.0,26.981519507186857,1.0,0.0,0.0,2570.0,8.0
2009-04-09,P06952,3.0,1128.0,141.0,3.0,2.0,1.0,2000-04-11,3.0,5.0,10897710.0,8.993839835728952,0.0,0.0,1.0,3384.0,9.0
2009-04-10,P06950,5.0,1837.0,75.0,5.0,4.0,0.0,1991-04-15,3.0,6.0,11411760.0,17.987679671457904,0.0,0.0,1.0,9185.0,25.0
2009-04-11,P07015,6.0,1587.0,190.0,4.0,4.0,0.0,1974-04-02,3.0,5.0,11569710.0,35.02532511978097,0.0,0.0,1.0,9522.0,24.0
2009-04-12,P06945,2.0,648.0,140.0,2.0,2.0,0.0,1985-04-18,2.0,4.0,8044160.0,23.983572895277206,1.0,0.0,0.0,1296.0,4.0
2009-04-13,P06943,2.0,1287.0,18.0,4.0,2.0,1.0,1995-04-17,4.0,2.0,14116310.0,13.990417522245037,1.0,0.0,0.0,2574.0,8.0
2009-04-14,P06937,3.0,796.0,72.0,2.0,3.0,0.0,1974-04-23,1.0,4.0,5664050.0,34.97604380561259,0.0,1.0,0.0,2388.0,6.0
2009-04-15,P06933,3.0,1173.0,27.0,3.0,4.0,1.0,1977-04-23,2.0,4.0,8196400.0,31.978097193702943,0.0,1.0,0.0,3519.0,9.0
